,sy_snum,sy_pnum,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
2227,1,1,629.93,11.595999999999998,-11.192,15.380999999999998,0.195,-0.195,13.259,0.033,-0.033,15.4317,0.0016530000000000002,-0.0016530000000000002
2228,1,1,466.586,3.6975,-3.6975,14.564,0.069,-0.069,12.435,0.028,-0.028,14.3122,0.000236,-0.000236
2229,1,1,1206.11,45.35,-42.24,15.92,0.217,-0.217,13.992,0.053,-0.053,15.6322,0.000518,-0.000518
2230,1,1,916.313,14.345999999999998,-13.918,14.138,0.13699999999999998,-0.13699999999999998,12.618,0.023,-0.023,13.9451,0.00022999999999999998,-0.00022999999999999998
2231,1,1,945.454,16.135,-16.135,14.123,0.103,-0.103,12.59,0.026,-0.026,13.9323,0.00024900000000000004,-0.00024900000000000004
2232,1,3,773.7130000000002,10.485,-10.485,14.206,0.126,-0.126,12.573,0.03,-0.03,14.0374,0.000206,-0.000206
2233,1,3,773.7130000000002,10.485,-10.485,14.206,0.126,-0.126,12.573,0.03,-0.03,14.0374,0.000206,-0.000206
2234,1,3,773.7130000000002,10.485,-10.485,14.206,0.126,-0.126,12.573,0.03,-0.03,14.0374,0.000206,-0.000206
2235,1,1,918.995,14.239,-13.818,14.242,0.126,-0.126,11.997,0.021,-0.021,13.9702,0.00021400000000000002,-0.00021400000000000002
2236,1,1,675.303,7.7825,-7.7825,13.975,0.103,-0.103,12.044,0.027000000000000003,-0.027000000000000003,13.77,0.000292,-0.000292
2237,1,1,946.602,12.8675,-12.8675,13.879,0.16,-0.16,12.365,0.018000000000000002,-0.018000000000000002,13.7175,0.00023199999999999997,-0.00023199999999999997
2238,1,1,1455.36,57.65,-53.48,15.304,0.046,-0.046,13.677,0.054000000000000006,-0.054000000000000006,15.1693,0.000449,-0.000449
2239,1,1,1384.16,51.03,-47.59,15.188,0.195,-0.195,13.679,0.058,-0.058,15.0937,0.000368,-0.000368
2240,1,1,1246.92,41.71,-39.14,15.53,0.24,-0.24,13.828,0.052000000000000005,-0.052000000000000005,15.4185,0.000424,-0.000424
2241,1,1,460.91,2.749,-2.716,13.439,0.126,-0.126,11.8,0.022,-0.022,13.3354,0.000377,-0.000377
2242,1,1,510.029,6.634,-6.4689999999999985,15.228,0.183,-0.183,12.862,0.031,-0.031,15.0571,0.000732,-0.000732
2243,1,1,1064.05,40.22,-37.44,15.585,0.08,-0.08,13.655,0.034,-0.034,15.3281,0.00042800000000000016,-0.00042800000000000016
2244,1,1,466.0,18.253,-20.59,15.49,0.13699999999999998,-0.13699999999999998,12.744000000000002,0.036000000000000004,-0.036000000000000004,15.2481,0.001155,-0.001155
2245,1,2,315.177,2.111,-2.083,14.743,0.126,-0.126,12.057,0.021,-0.021,14.4165,0.00036,-0.00036
2246,1,2,315.177,2.111,-2.083,14.743,0.126,-0.126,12.057,0.021,-0.021,14.4165,0.00036,-0.00036
2247,1,1,1002.02,24.98,-23.804,12.635,0.08,-0.08,11.254,0.019,-0.019,12.5755,0.00016999999999999999,-0.00016999999999999999
2248,1,1,493.175,5.817,-5.686,12.442,0.057,-0.057,11.025,0.018000000000000002,-0.018000000000000002,12.3525,0.000177,-0.000177
2249,1,1,78.8906,0.4421,-0.4372,17.96,0.2,-0.2,12.435,0.023,-0.023,16.4142,0.0010400000000000001,-0.0010400000000000001
2250,1,1,403.93300000000005,2.925,-2.883,12.976,0.08,-0.08,11.279000000000002,0.012,-0.012,12.8414,0.00022,-0.00022
2251,1,1,1416.31,38.57,-36.62,15.105,0.08,-0.08,13.524,0.037000000000000005,-0.037000000000000005,14.8844,0.000338,-0.000338
2252,1,1,944.465,33.906,-31.671,16.326,0.103,-0.103,14.125,0.06,-0.06,15.9772,0.000728,-0.000728
2253,1,1,552.55,4.562,-4.489,13.278,0.057,-0.057,11.643,0.019,-0.019,13.0556,0.000321,-0.000321
2254,1,1,1026.48,18.44,-17.81,14.166,0.103,-0.103,12.632,0.027000000000000003,-0.027000000000000003,14.0315,0.00021099999999999998,-0.00021099999999999998
2255,1,1,924.141,15.554,-15.554,13.94,0.092,-0.092,12.383,0.029,-0.029,13.821,0.000251,-0.000251
2256,1,1,1513.14,65.63,-60.48,15.074000000000002,0.126,-0.126,13.544,0.047,-0.047,14.9651,0.00033999999999999997,-0.00033999999999999997
2257,1,2,373.744,3.15,-3.099,15.386,0.046,-0.046,12.357,0.02,-0.02,14.8882,0.00038199999999999996,-0.00038199999999999996
2258,1,2,373.744,3.15,-3.099,15.386,0.046,-0.046,12.357,0.02,-0.02,14.8882,0.00038199999999999996,-0.00038199999999999996
2259,1,1,771.1519999999998,10.82,-10.531,14.186,0.183,-0.183,12.693,0.027000000000000003,-0.027000000000000003,14.077,0.000221,-0.000221
2260,1,1,1419.58,49.98,-46.76,14.845999999999998,0.08,-0.08,13.107,0.028,-0.028,14.6583,0.00031,-0.00031
2261,1,1,1639.47,70.14,-64.7,14.94,0.183,-0.183,13.345,0.038,-0.038,14.7857,0.000344,-0.000344
2262,1,1,638.249,13.378,-12.85,16.19,0.195,-0.195,13.452,0.044,-0.044,15.8836,0.000624,-0.000624
2263,1,1,976.868,23.05,-22.029,14.951,0.149,-0.149,13.322,0.036000000000000004,-0.036000000000000004,14.7415,0.000333,-0.000333
2264,1,1,845.0219999999998,21.858,-20.802,15.508,0.16,-0.16,13.527,0.039,-0.039,15.4006,0.000437,-0.000437
2265,1,1,2146.23,147.39,-129.98,15.632,0.058,-0.058,13.826,0.046,-0.046,15.3662,0.00043499999999999995,-0.00043499999999999995
2266,1,1,1221.05,24.12,-23.22,14.257,0.092,-0.092,12.927,0.024,-0.024,14.1152,0.000312,-0.000312
2267,1,1,619.862,7.2165,-7.2165,13.929,0.08,-0.08,12.42,0.02,-0.02,13.8135,0.000306,-0.000306
2268,1,1,1328.2,38.84,-36.72,14.97,0.103,-0.103,13.361,0.033,-0.033,14.9023,0.000303,-0.000303
2269,2,1,75.0852,0.1541,-0.1536,12.144,0.057,-0.057,8.996,0.022,-0.022,11.7472,0.000348,-0.000348
2270,1,3,937.013,16.452,-15.904000000000002,14.816,0.16,-0.16,13.052,0.026,-0.026,14.616,0.000277,-0.000277
2271,1,3,937.013,16.452,-15.904000000000002,14.816,0.16,-0.16,13.052,0.026,-0.026,14.616,0.000277,-0.000277
2272,1,3,937.013,16.452,-15.904000000000002,14.816,0.16,-0.16,13.052,0.026,-0.026,14.616,0.000277,-0.000277
2273,1,1,1030.81,34.2705,-34.2705,16.076,0.138,-0.138,13.896,0.062,-0.062,15.8138,0.000466,-0.000466
2274,1,1,644.456,6.2810000000000015,-6.1629999999999985,13.842,0.126,-0.126,12.216,0.022,-0.022,13.6782,0.000223,-0.000223
2275,1,1,629.804,5.564,-5.4689999999999985,13.362,0.114,-0.114,12.06,0.021,-0.021,13.3012,0.000205,-0.000205
2276,1,1,2712.58,248.97,-211.14,15.397,0.126,-0.126,13.84,0.048,-0.048,15.3397,0.00042699999999999997,-0.00042699999999999997
2277,1,1,541.189,6.329,-6.188,15.224,0.092,-0.092,12.821,0.026,-0.026,14.8989,0.000327,-0.000327
2278,1,1,546.23,6.6415,-6.6415,12.592,0.057,-0.057,10.587,0.011,-0.011,12.4129,0.000175,-0.000175
2279,1,1,831.2869999999998,18.466,-17.694000000000006,15.396,0.126,-0.126,13.4,0.037000000000000005,-0.037000000000000005,15.1062,0.00037,-0.00037
2280,1,1,1286.1,38.86,-38.86,13.969,0.126,-0.126,12.218,0.021,-0.021,13.8751,0.000221,-0.000221
2281,1,1,832.0,64.982,-81.437,16.265,0.252,-0.252,13.836,0.048,-0.048,15.8947,0.001085,-0.001085
2282,1,1,1826.04,100.88,-91.03,15.159,0.13699999999999998,-0.13699999999999998,13.508,0.039,-0.039,14.9366,0.00032599999999999996,-0.00032599999999999996
2283,1,2,434.632,3.1,-3.056,14.406,0.206,-0.206,12.246,0.018000000000000002,-0.018000000000000002,14.1922,0.000273,-0.000273
2284,1,2,434.632,3.1,-3.056,14.406,0.206,-0.206,12.246,0.018000000000000002,-0.018000000000000002,14.1922,0.000273,-0.000273
2285,1,1,864.331,24.2205,-24.2205,16.077,0.103,-0.103,13.905,0.047,-0.047,15.8137,0.00047999999999999996,-0.00047999999999999996
2286,1,1,908.444,13.738,-13.269,14.627,0.195,-0.195,12.689,0.027000000000000003,-0.027000000000000003,14.4116,0.000366,-0.000366
2287,1,1,764.7260000000001,13.738,-13.269,14.936,0.092,-0.092,13.075,0.026,-0.026,14.7157,0.000338,-0.000338
2288,1,1,1508.33,65.08,-60.0,14.192,0.114,-0.114,12.653,0.022,-0.022,14.068,0.000265,-0.000265
2289,1,1,1191.19,46.18,-42.91,16.01,0.183,-0.183,14.001,0.073,-0.073,15.9408,0.000547,-0.000547
2290,1,1,1393.83,39.15,-37.11,14.603,0.092,-0.092,13.048,0.027000000000000003,-0.027000000000000003,14.5237,0.000269,-0.000269
2291,1,1,1137.81,17.53,-17.53,13.491,0.057,-0.057,12.228,0.018000000000000002,-0.018000000000000002,13.4295,0.000242,-0.000242
2292,1,1,898.31,12.709,-12.709,13.811,0.103,-0.103,12.323,0.016,-0.016,13.6555,0.000223,-0.000223
2293,1,1,1229.25,27.625,-27.625,13.672,0.092,-0.092,12.473,0.022,-0.022,13.5664,0.000273,-0.000273
2294,1,1,734.85,8.107000000000001,-7.935,13.438,0.149,-0.149,11.858,0.024,-0.024,13.2994,0.000254,-0.000254
2295,1,2,855.6410000000002,15.029000000000002,-14.528,14.351,0.057,-0.057,12.658,0.023,-0.023,14.2231,0.00028199999999999997,-0.00028199999999999997
2296,1,2,855.6410000000002,15.029000000000002,-14.528,14.351,0.057,-0.057,12.658,0.023,-0.023,14.2231,0.00028199999999999997,-0.00028199999999999997
2297,1,1,895.069,70.8,-65.23,13.69,0.103,-0.103,12.198,0.02,-0.02,13.6228,0.001382,-0.001382
2298,1,1,1631.66,70.8,-65.23,15.151,0.069,-0.069,13.602,0.041,-0.041,15.0106,0.00035299999999999996,-0.00035299999999999996
2299,1,1,796.477,9.151,-8.949,13.437,0.08,-0.08,12.104,0.018000000000000002,-0.018000000000000002,13.3442,0.000198,-0.000198
2300,1,1,837.4810000000001,15.045,-14.531,15.205,0.275,-0.275,13.245,0.036000000000000004,-0.036000000000000004,14.9243,0.0005059999999999999,-0.0005059999999999999
2301,1,1,258.97900000000004,2.984,-2.918,16.597,0.13699999999999998,-0.13699999999999998,12.312,0.025,-0.025,15.6681,0.000611,-0.000611
2302,1,1,2310.11,213.09,-180.49,16.227,0.069,-0.069,13.916,0.056,-0.056,15.7627,0.000545,-0.000545
2303,1,1,1368.83,33.97,-32.39,14.357,0.08,-0.08,12.967,0.029,-0.029,14.2242,0.000262,-0.000262
2304,1,1,317.437,4.5280000000000005,-4.404,13.111,0.08,-0.08,11.194,0.018000000000000002,-0.018000000000000002,13.0492,0.002012,-0.002012
2305,1,1,352.0,41.229,-27.305,17.8298,0.0493,-0.0493,13.224,0.027000000000000003,-0.027000000000000003,16.9534,0.015681999999999998,-0.015681999999999998
2306,1,1,336.09,2.643,-2.604,12.786,0.08,-0.08,11.218,0.018000000000000002,-0.018000000000000002,12.7136,0.000528,-0.000528
2307,1,2,689.814,9.8645,-9.8645,14.467,0.08,-0.08,12.784,0.027000000000000003,-0.027000000000000003,14.3796,0.000288,-0.000288
2308,1,2,689.814,9.8645,-9.8645,14.467,0.08,-0.08,12.784,0.027000000000000003,-0.027000000000000003,14.3796,0.000288,-0.000288
2309,1,1,331.213,2.18,-2.151,14.278,0.103,-0.103,11.803,0.019,-0.019,14.2049,0.00028900000000000003,-0.00028900000000000003
2310,1,1,1305.99,54.96,-50.77,15.673,0.126,-0.126,13.782,0.049,-0.049,15.4951,0.000472,-0.000472
2311,1,1,716.76,6.705,-6.585,13.22,0.126,-0.126,11.66,0.018000000000000002,-0.018000000000000002,13.066,0.000366,-0.000366
2312,1,1,1114.91,17.215,-17.215,13.515999999999998,0.103,-0.103,12.109000000000002,0.013,-0.013,13.3918,0.000221,-0.000221
2313,1,1,617.339,8.4325,-8.4325,14.636,0.126,-0.126,12.720999999999998,0.024,-0.024,14.486,0.000531,-0.000531
2314,1,1,1069.45,39.9,-37.17,15.82,0.081,-0.081,13.895,0.061,-0.061,15.6928,0.00047400000000000003,-0.00047400000000000003
2315,1,1,1947.54,121.425,-121.425,15.807,0.218,-0.218,14.231,0.07,-0.07,15.7916,0.000487,-0.000487
2316,1,1,567.187,50.91,-47.78,13.375,0.092,-0.092,11.778,0.021,-0.021,13.2726,0.00040599999999999995,-0.00040599999999999995
2317,1,1,1525.52,50.91,-47.78,14.769,0.206,-0.206,13.138,0.035,-0.035,14.7479,0.000298,-0.000298
2318,1,1,1031.31,19.55,-18.85,14.593,0.16,-0.16,13.211,0.036000000000000004,-0.036000000000000004,14.4686,0.000331,-0.000331
2319,1,3,890.758,13.684,-13.284,14.379,0.08,-0.08,12.935,0.024,-0.024,14.2329,0.000286,-0.000286
2320,1,3,890.758,13.684,-13.284,14.379,0.08,-0.08,12.935,0.024,-0.024,14.2329,0.000286,-0.000286
2321,1,3,890.758,13.684,-13.284,14.379,0.08,-0.08,12.935,0.024,-0.024,14.2329,0.000286,-0.000286
2322,1,1,1859.78,16.718,-16.104,14.754,0.092,-0.092,13.079,0.036000000000000004,-0.036000000000000004,14.9622,0.001588,-0.001588
2323,1,2,860.37,16.718,-16.104,14.49,0.126,-0.126,12.735,0.028,-0.028,14.2231,0.00028199999999999997,-0.00028199999999999997
2324,1,2,860.37,16.718,-16.104,14.49,0.126,-0.126,12.735,0.028,-0.028,14.2231,0.00028199999999999997,-0.00028199999999999997
2325,1,2,413.8730000000001,3.221,-3.174,14.319,0.046,-0.046,12.066,0.017,-0.017,14.1012,0.000732,-0.000732
2326,1,2,413.8730000000001,3.221,-3.174,14.319,0.046,-0.046,12.066,0.017,-0.017,14.1012,0.000732,-0.000732
2327,1,1,341.774,2.593,-2.5540000000000003,14.072,0.092,-0.092,11.636,0.025,-0.025,13.8271,0.001368,-0.001368
2328,1,1,629.27,29.92,-28.54,14.397,0.16,-0.16,12.552,0.027000000000000003,-0.027000000000000003,14.1827,0.00042,-0.00042
2329,1,1,1202.47,29.92,-28.54,14.566,0.297,-0.297,12.897,0.035,-0.035,14.4405,0.000252,-0.000252
2330,1,1,127.591,0.621,-0.614,16.8419,0.0464,-0.0464,12.029000000000002,0.016,-0.016,15.6554,0.00086,-0.00086
2331,2,1,1212.45,22.335,-22.335,13.668,0.126,-0.126,12.007,0.024,-0.024,13.579,0.000223,-0.000223
2332,1,2,92.1913,0.5489,-0.5425,17.95,0.2,-0.2,12.589,0.026,-0.026,16.2682,0.001018,-0.001018
2333,1,2,92.1913,0.5489,-0.5425,17.95,0.2,-0.2,12.589,0.026,-0.026,16.2682,0.001018,-0.001018
2334,1,2,560.885,6.331,-6.193,15.05,0.003,-0.003,12.843,0.021,-0.021,14.7945,0.000354,-0.000354
2335,1,2,560.885,6.331,-6.193,15.05,0.003,-0.003,12.843,0.021,-0.021,14.7945,0.000354,-0.000354
2336,1,1,134.39700000000002,0.725,-0.7170000000000001,17.07,0.2,-0.2,12.199000000000002,0.021,-0.021,15.7393,0.000681,-0.000681
2337,2,1,66.4074,0.1062,-0.1059,13.86,0.2,-0.2,9.804,0.024,-0.024,13.0716,0.000503,-0.000503
2338,1,1,252.0,32.0,-30.0,16.86,1.133,-1.133,12.635,0.024,-0.024,16.0023,0.00464,-0.00464
2339,1,1,755.0,44.0,-36.0,15.864,0.172,-0.172,13.211,0.029,-0.029,13.4057,0.00021099999999999998,-0.00021099999999999998
2340,1,1,568.117,3.878,-3.828,13.497,0.103,-0.103,11.922,0.016,-0.016,13.4057,0.00021099999999999998,-0.00021099999999999998
2341,1,1,213.26,0.991,-0.982,11.045,0.01,-0.01,9.785,0.017,-0.017,11.0141,0.000413,-0.000413
2342,1,1,185.875,0.835,-0.8270000000000001,11.64,0.017,-0.017,9.64,0.017,-0.017,11.0622,0.000401,-0.000401
2343,1,1,788.238,17.434,-16.707,11.62,0.016,-0.016,10.195,0.023,-0.023,11.42,0.0005679999999999999,-0.0005679999999999999
2344,1,3,603.53,7.443,-7.266,14.857,0.126,-0.126,12.876,0.032,-0.032,14.6848,0.000263,-0.000263
2345,1,3,603.53,7.443,-7.266,14.857,0.126,-0.126,12.876,0.032,-0.032,14.6848,0.000263,-0.000263
2346,1,3,603.53,7.443,-7.266,14.857,0.126,-0.126,12.876,0.032,-0.032,14.6848,0.000263,-0.000263
2347,2,1,410.607,2.8825,-2.8825,14.357,0.092,-0.092,12.162,0.02,-0.02,14.1933,0.000321,-0.000321
2348,1,1,337.926,3.407,-3.407,16.069000000000006,0.16,-0.16,12.552,0.031,-0.031,15.6164,0.0004940000000000001,-0.0004940000000000001
2349,1,1,626.691,1.5665,-1.5665,13.621,0.149,-0.149,12.054,0.026,-0.026,13.5307,0.000563,-0.000563
2350,1,1,335.515,1.5665,-1.5665,13.737,0.13699999999999998,-0.13699999999999998,11.571,0.019,-0.019,13.5913,0.000175,-0.000175
2351,1,2,1379.37,55.6,-51.51,15.104,0.149,-0.149,13.629,0.038,-0.038,15.0151,0.000401,-0.000401
2352,1,2,1379.37,55.6,-51.51,15.104,0.149,-0.149,13.629,0.038,-0.038,15.0151,0.000401,-0.000401
2353,1,1,626.819,6.1205,-6.1205,13.52,0.092,-0.092,12.119000000000002,0.022,-0.022,13.4461,0.000226,-0.000226
2354,1,1,1335.64,63.84,-58.36,15.792,0.366,-0.366,14.013,0.058,-0.058,15.6767,0.000509,-0.000509
2355,1,1,543.444,10.777,-10.373,16.473,0.343,-0.343,13.2,0.034,-0.034,15.9088,0.000686,-0.000686
2356,2,4,341.908,1.973,-1.973,14.284,0.126,-0.126,11.832,0.022,-0.022,14.0004,0.000288,-0.000288
2357,2,4,341.908,1.973,-1.973,14.284,0.126,-0.126,11.832,0.022,-0.022,14.0004,0.000288,-0.000288
2358,2,4,341.908,1.973,-1.973,14.284,0.126,-0.126,11.832,0.022,-0.022,14.0004,0.000288,-0.000288
2359,2,4,341.908,1.973,-1.973,14.284,0.126,-0.126,11.832,0.022,-0.022,14.0004,0.000288,-0.000288
2360,1,1,2065.98,117.37,-105.64,15.743,0.149,-0.149,14.019,0.059,-0.059,15.42,0.000411,-0.000411
2361,1,1,357.059,2.168,-2.143,13.439,0.092,-0.092,11.512,0.02,-0.02,13.2783,0.00020099999999999998,-0.00020099999999999998
2362,1,1,391.181,4.512,-4.4110000000000005,12.548,0.069,-0.069,11.095999999999998,0.02,-0.02,12.3961,0.000197,-0.000197
2363,1,1,727.187,6.8485,-6.8485,13.783,0.126,-0.126,12.315,0.028,-0.028,13.5988,0.00023500000000000002,-0.00023500000000000002
2364,1,1,1012.48,28.889,-28.889,15.697,0.103,-0.103,13.806,0.047,-0.047,15.4779,0.000489,-0.000489
2365,1,1,651.117,5.841,-5.841,13.672,0.126,-0.126,12.163,0.022,-0.022,13.5535,0.000226,-0.000226
2366,1,1,735.3689999999998,8.6405,-8.6405,13.485,0.069,-0.069,11.985,0.019,-0.019,13.644,0.00023999999999999998,-0.00023999999999999998
2367,1,1,735.3689999999998,8.6405,-8.6405,13.806,0.114,-0.114,12.288,0.02,-0.02,13.644,0.00023999999999999998,-0.00023999999999999998
2368,1,1,847.3389999999998,20.786,-19.83,15.02,0.092,-0.092,13.371,0.041,-0.041,14.9068,0.00035299999999999996,-0.00035299999999999996
2369,1,1,909.28,34.628,-32.219,15.327,0.046,-0.046,13.528,0.045,-0.045,15.1144,0.0004480000000000001,-0.0004480000000000001
2370,1,2,1343.6,46.48,-43.52,14.842,0.126,-0.126,13.206,0.037000000000000005,-0.037000000000000005,14.6046,0.000273,-0.000273
2371,1,2,1343.6,46.48,-43.52,14.842,0.126,-0.126,13.206,0.037000000000000005,-0.037000000000000005,14.6046,0.000273,-0.000273
2372,1,1,310.315,1.55,-1.535,13.85,0.114,-0.114,11.673,0.021,-0.021,13.6931,0.00046399999999999995,-0.00046399999999999995
2373,1,1,758.3,46.04,-46.04,14.646,0.13699999999999998,-0.13699999999999998,12.661,0.022,-0.022,14.5565,0.000785,-0.000785
2374,1,1,1159.85,46.04,-46.04,15.907,0.458,-0.458,14.087,0.064,-0.064,15.678,0.000583,-0.000583
2375,1,1,733.143,14.14,-13.624,14.962,0.103,-0.103,13.04,0.028,-0.028,14.8429,0.00036,-0.00036
2376,1,1,621.996,12.5555,-12.5555,15.951,0.149,-0.149,13.434,0.036000000000000004,-0.036000000000000004,15.765,0.000773,-0.000773
2377,1,1,1141.89,44.55,-41.37,16.096,0.423,-0.423,14.059,0.062,-0.062,15.906,0.0006450000000000001,-0.0006450000000000001
2378,1,1,729.823,7.53,-7.53,13.661,0.069,-0.069,12.336,0.023,-0.023,13.7519,0.000207,-0.000207
2379,1,1,417.014,5.407,-5.273,15.928,0.229,-0.229,12.739,0.023,-0.023,15.473,0.000519,-0.000519
2380,1,1,567.4468709,116.83821609999998,-116.83821609999998,14.142,0.13699999999999998,-0.13699999999999998,11.755,0.02,-0.02,13.9862,0.000504,-0.000504
2381,1,1,294.122,1.753,-1.731,12.227,0.08,-0.08,10.706,0.019,-0.019,12.1077,0.000157,-0.000157
2382,1,5,406.529,3.024,-2.98,14.424,0.13699999999999998,-0.13699999999999998,12.186,0.021,-0.021,14.1617,0.000535,-0.000535
2383,1,5,406.529,3.024,-2.98,14.424,0.13699999999999998,-0.13699999999999998,12.186,0.021,-0.021,14.1617,0.000535,-0.000535
2384,1,5,406.529,3.024,-2.98,14.424,0.13699999999999998,-0.13699999999999998,12.186,0.021,-0.021,14.1617,0.000535,-0.000535
2385,1,5,406.529,3.024,-2.98,14.424,0.13699999999999998,-0.13699999999999998,12.186,0.021,-0.021,14.1617,0.000535,-0.000535
2386,1,5,406.529,3.024,-2.98,14.424,0.13699999999999998,-0.13699999999999998,12.186,0.021,-0.021,14.1617,0.000535,-0.000535
2387,1,1,703.789,9.481,-9.236,14.882,0.114,-0.114,12.905,0.024,-0.024,14.6417,0.000276,-0.000276
2388,1,1,1267.67,32.62,-31.06,14.893,0.183,-0.183,13.464,0.036000000000000004,-0.036000000000000004,14.8807,0.000307,-0.000307
2389,1,1,591.019,6.926,-6.77,14.674,0.172,-0.172,12.658,0.023,-0.023,14.5049,0.000319,-0.000319
2390,1,1,760.065,13.5015,-13.5015,14.857,0.092,-0.092,13.101,0.026,-0.026,14.7438,0.000357,-0.000357
2391,1,1,513.3290000000002,4.988,-4.896,14.901,0.08,-0.08,12.712,0.029,-0.029,14.7519,0.000297,-0.000297
2392,1,1,791.175,12.3105,-12.3105,14.762,0.092,-0.092,12.998,0.034,-0.034,14.6234,0.000281,-0.000281
2393,1,1,1506.36,71.83,-65.68,15.505,0.252,-0.252,13.969,0.058,-0.058,15.4879,0.000395,-0.000395
2394,1,1,247.771,0.8029999999999999,-0.797,13.556,0.08,-0.08,11.175,0.013,-0.013,13.3622,0.00043099999999999996,-0.00043099999999999996
2395,1,1,222.345,1.199,-1.187,13.054,0.092,-0.092,10.915,0.018000000000000002,-0.018000000000000002,12.8761,0.000589,-0.000589
2396,1,1,818.7589999999999,10.343,-10.343,14.836,0.115,-0.115,12.996,0.038,-0.038,14.6614,0.001364,-0.001364
2397,1,1,720.753,10.343,-10.343,14.314,0.13699999999999998,-0.13699999999999998,12.585,0.023,-0.023,14.1311,0.000767,-0.000767
2398,1,2,738.6569999999998,11.054,-10.738,14.344,0.103,-0.103,12.677,0.024,-0.024,14.3469,0.00026000000000000003,-0.00026000000000000003
2399,1,2,738.6569999999998,11.054,-10.738,14.344,0.103,-0.103,12.677,0.024,-0.024,14.3469,0.00026000000000000003,-0.00026000000000000003
2400,1,1,717.597,8.675,-8.472999999999999,13.764,0.057,-0.057,12.352,0.019,-0.019,13.6285,0.00021600000000000002,-0.00021600000000000002
2401,1,1,584.1419999999998,6.7525,-6.7525,14.722,0.114,-0.114,12.743,0.026,-0.026,14.5504,0.000335,-0.000335
2402,1,1,857.14,26.059,-24.591,16.230999999999998,0.206,-0.206,13.959,0.066,-0.066,15.7743,0.000533,-0.000533
2403,1,3,863.855,18.329,-18.329,15.101,0.069,-0.069,13.206,0.042,-0.042,14.9053,0.000633,-0.000633
2404,1,3,863.855,18.329,-18.329,15.101,0.069,-0.069,13.206,0.042,-0.042,14.9053,0.000633,-0.000633
2405,1,3,863.855,18.329,-18.329,15.101,0.069,-0.069,13.206,0.042,-0.042,14.9053,0.000633,-0.000633
2406,1,4,828.592,18.482,-17.707,14.703,0.08,-0.08,12.793,0.036000000000000004,-0.036000000000000004,14.5369,0.00027,-0.00027
2407,1,4,828.592,18.482,-17.707,14.703,0.08,-0.08,12.793,0.036000000000000004,-0.036000000000000004,14.5369,0.00027,-0.00027
2408,1,4,828.592,18.482,-17.707,14.703,0.08,-0.08,12.793,0.036000000000000004,-0.036000000000000004,14.5369,0.00027,-0.00027
2409,1,4,828.592,18.482,-17.707,14.703,0.08,-0.08,12.793,0.036000000000000004,-0.036000000000000004,14.5369,0.00027,-0.00027
2410,1,2,833.165,14.828,-14.828,14.357,0.172,-0.172,12.668,0.034,-0.034,14.2578,0.000471,-0.000471
2411,1,2,833.165,14.828,-14.828,14.357,0.172,-0.172,12.668,0.034,-0.034,14.2578,0.000471,-0.000471
2412,1,3,384.757,2.684,-2.684,14.53,0.057,-0.057,12.184,0.018000000000000002,-0.018000000000000002,14.2858,0.000242,-0.000242
2413,1,3,384.757,2.684,-2.684,14.53,0.057,-0.057,12.184,0.018000000000000002,-0.018000000000000002,14.2858,0.000242,-0.000242
2414,1,3,384.757,2.684,-2.684,14.53,0.057,-0.057,12.184,0.018000000000000002,-0.018000000000000002,14.2858,0.000242,-0.000242
2415,1,2,1312.34,45.29,-42.42,15.225,0.13699999999999998,-0.13699999999999998,13.496,0.035,-0.035,14.9115,0.00037999999999999997,-0.00037999999999999997
2416,1,2,1312.34,45.29,-42.42,15.225,0.13699999999999998,-0.13699999999999998,13.496,0.035,-0.035,14.9115,0.00037999999999999997,-0.00037999999999999997
2417,1,4,527.321,6.058,-5.925,14.767,0.126,-0.126,12.567,0.024,-0.024,14.5446,0.00036,-0.00036
2418,1,4,527.321,6.058,-5.925,14.767,0.126,-0.126,12.567,0.024,-0.024,14.5446,0.00036,-0.00036
