sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
1,1,13.7521072,3.106e-05,-3.106e-05,0.0,0.1015,0.0,2.81,0.37,-0.27,0.0,0.251,0.033,-0.024,0.0,8.3,0.0,0.0261,0.0,0.0,0.0,18.2,1.05,-0.99,0.0,556.0,0.0,0,4747.0,47.29,-45.63,0.0,0.72,0.02,-0.04,0.0,0.75,0.03,-0.04,0.0,-0.04,0.142,-0.163,0.0,4.61,0.02,-0.03,0.0,283.1296399,43.8880983,570.727,11.432,-10.999,15.967,0.309,-0.309,13.335,0.044000000000000004,-0.044000000000000004,15.5902,0.000456,-0.000456
1,1,6.33855761,1.361e-05,-1.361e-05,0.0,0.0699,0.0,3.03,0.52,-0.37,0.0,0.27,0.046,-0.033,0.0,9.43,0.0,0.0297,0.0,0.0,0.0,266.27,19.85,-18.26,0.0,1034.0,0.0,0,5820.0,98.79,-75.6,0.0,0.99,0.16,-0.08,0.0,1.0,0.05,-0.06,0.0,-0.03,0.134,-0.183,0.0,4.45,0.06,-0.13,0.0,284.9630591,43.9130282,1285.59,34.95,-33.18,15.347000000000001,0.115,-0.115,13.744000000000002,0.053,-0.053,15.1735,0.000324,-0.000324
1,1,9.803224,3.027e-05,-3.027e-05,0.0,0.0916,0.0,2.78,0.3,-0.34,0.0,0.248,0.027000000000000003,-0.03,0.0,8.15,0.0,0.0256,0.0,0.0,0.0,119.88,9.63,-8.8,0.0,896.0,0.0,0,5603.0,83.94,-60.71,0.0,0.85,0.09,-0.08,0.0,0.87,0.06,-0.07,0.0,-0.25,0.185,-0.202,0.0,4.53,0.05,-0.1,0.0,288.7340513000001,46.939363,1162.91,37.655,-37.655,15.686,0.115,-0.115,13.84,0.046,-0.046,15.4056,0.000409,-0.000409
1,1,2.80624233,8.17e-06,-8.17e-06,0.0,0.0328,0.0,1.54,0.09,-0.07,0.0,0.13699999999999998,0.008,-0.006,0.0,2.99,0.0,0.0094,0.0,0.0,0.0,106.58,5.73,-5.38,0.0,771.0,0.0,0,4315.0,42.14,-38.65,0.0,0.61,0.02,-0.02,0.0,0.65,0.03,-0.03,0.0,-0.16,0.097,-0.112,0.0,4.67,0.02,-0.01,0.0,289.2906978000001,51.4089936,540.134,10.548,-10.158999999999999,16.21,0.13699999999999998,-0.13699999999999998,13.387,0.039,-0.039,15.9804,0.0005679999999999999,-0.0005679999999999999
1,1,144.547396,0.002274,-0.002274,0.0,0.5164,0.0,2.53,0.18,-0.19,0.0,0.226,0.016,-0.017,0.0,6.94,0.0,0.0218,0.0,0.0,0.0,1.99,1.43,-0.47,0.0,303.0,0.0,0,5262.0,56.73,-52.21,0.0,0.81,0.05,-0.06,0.0,0.84,0.04,-0.05,0.0,-0.1,0.14800000000000002,-0.168,0.0,4.56,0.04,-0.07,0.0,282.4391402,43.7344291,2334.93,179.875,-179.875,15.457,0.046,-0.046,13.659,0.039,-0.039,15.4307,0.000453,-0.000453
1,1,8.0472642,2.943e-05,-2.943e-05,0.0,0.077,0.0,2.39,0.66,-0.25,0.0,0.213,0.059,-0.022,0.0,6.3,0.0,0.0198,0.0,0.0,0.0,354.22,29.47,-26.83,0.0,855.0,0.0,0,5839.0,103.48,-143.96,0.0,1.04,0.29,-0.11,0.0,1.03,0.06,-0.07,0.0,0.04,0.142,-0.156,0.0,4.41,0.08,-0.19,0.0,290.5867992000001,51.6957731,1519.25,53.89,-50.38,15.177,0.092,-0.092,13.466,0.044000000000000004,-0.044000000000000004,15.0787,0.000337,-0.000337
1,1,5.8706191,2.07e-05,-2.07e-05,0.0,0.0545,0.0,1.49,0.3,-0.09,0.0,0.133,0.027000000000000003,-0.008,0.0,2.83,0.0,0.00889,0.0,0.0,0.0,37.11,1.64,-1.57,0.0,616.0,0.0,0,4223.0,42.74,-38.02,0.0,0.62,0.02,-0.02,0.0,0.65,0.03,-0.03,0.0,-0.06,0.115,-0.083,0.0,4.66,0.01,-0.01,0.0,286.5854116000001,46.8708877,484.89099999999996,7.996,-7.996,16.695,1.133,-1.133,13.187000000000001,0.031,-0.031,15.9386,0.000616,-0.000616
1,1,19.17891293,8.075e-05,-8.075e-05,0.0,0.1392,0.0,2.68,0.46,-0.26,0.0,0.239,0.041,-0.023,0.0,7.65,0.0,0.0241,0.0,0.0,0.0,62.2,5.02,-4.43,0.0,640.0,0.0,0,5595.0,270.58,-192.07,0.0,0.91,0.15,-0.09,0.0,0.93,0.08,-0.07,0.0,-0.06,0.158,-0.17800000000000002,0.0,4.49,0.07,-0.12,0.0,297.4825612,40.6807412,1246.43,40.92,-38.43,15.713,0.217,-0.217,13.615,0.04,-0.04,15.382,0.000373,-0.000373
1,3,19.23891,5.9999999999999995e-05,-5.9999999999999995e-05,0.0,0.14300000000000002,0.0,8.29,0.54,-0.43,0.0,0.74,0.048,-0.038,0.0,43.4,0.0,0.13655,0.0,0.0609,0.0,48.23,1.43,-1.39,0.0,661.0,0.0,1,5774.0,60.0,-60.0,0.0,0.96,0.02,-0.02,0.0,1.02,0.03,-0.04,0.0,0.05,0.07,-0.07,0.0,4.49,0.02,-0.03,0.0,285.5739904,38.4008192,628.257,6.7435,-6.7435,13.922,0.08,-0.08,12.337,0.021,-0.021,13.7809,0.000268,-0.000268
1,3,38.9853,0.0003,-0.0003,0.0,0.22699999999999998,0.0,8.08,0.54,-0.41,0.0,0.721,0.048,-0.037000000000000005,0.0,29.9,0.0,0.09408,0.0,0.06691,0.0,18.9,0.56,-0.54,0.0,523.0,0.0,1,5774.0,60.0,-60.0,0.0,0.96,0.02,-0.02,0.0,1.02,0.03,-0.04,0.0,0.05,0.07,-0.07,0.0,4.49,0.02,-0.03,0.0,285.5739904,38.4008192,628.257,6.7435,-6.7435,13.922,0.08,-0.08,12.337,0.021,-0.021,13.7809,0.000268,-0.000268
1,3,1.592851,4.5e-05,-4.5e-05,0.0,0.0273,0.0,1.64,0.19,-0.14,0.0,0.146,0.017,-0.012,0.0,3.33,0.0,0.0105,0.0,0.0,0.0,1339.66,39.84,-38.57,0.0,2026.0,0.0,0,5777.0,61.0,-61.0,0.0,1.02,0.05,-0.05,0.0,1.07,0.05,-0.05,0.0,0.12,0.04,-0.04,0.0,4.49,0.09,-0.09,0.0,285.5739904,38.4008192,628.257,6.7435,-6.7435,13.922,0.08,-0.08,12.337,0.021,-0.021,13.7809,0.000268,-0.000268
1,8,14.44912,0.0002,-0.0002,0.0,0.0679,0.0,1.32,0.21,-0.21,0.0,0.118,0.019,-0.019,0.0,2.3,0.0,0.007240000000000002,0.0,0.0,0.0,54.11,1.63,-1.57,0.0,709.0,0.0,0,6015.0,60.0,-60.0,0.0,1.29,0.17,-0.17,0.0,1.12,0.05,-0.05,0.0,0.098,0.04,-0.04,0.0,4.27,0.1,-0.1,0.0,284.4334642,49.3051239,848.2539999999999,10.8185,-10.8185,13.883,0.069,-0.069,12.482000000000001,0.024,-0.024,13.7397,0.000217,-0.000217
1,1,6.9913086,1.434e-05,-1.434e-05,0.0,0.0679,0.0,2.08,0.12,-0.34,0.0,0.18600000000000005,0.011,-0.03,0.0,4.98,0.0,0.0157,0.0,0.0,0.0,54.11,1.63,-1.57,0.0,716.0,0.0,0,4836.0,83.81,-69.99,0.0,0.73,0.03,-0.03,0.0,0.78,0.03,-0.04,0.0,-0.01,0.15,-0.16699999999999998,0.0,4.6,0.02,-0.03,0.0,296.177272,46.9989635,487.525,5.153,-5.048,15.19,0.10300000000000001,-0.10300000000000001,12.700999999999999,0.023,-0.023,14.9453,0.000294,-0.000294
1,1,3.51749439,3.52e-06,-3.52e-06,0.0,0.0378,0.0,1.37,0.07,-0.06,0.0,0.122,0.006,-0.005,0.0,2.45,0.0,0.00771,0.0,0.0,0.0,68.72,1.46,-1.43,0.0,704.0,0.0,0,4184.0,52.61,-49.25,0.0,0.57,0.03,-0.02,0.0,0.59,0.04,-0.04,0.0,-0.3,0.138,-0.14300000000000002,0.0,4.7,0.02,-0.01,0.0,291.1528056,40.8876814,253.86700000000002,1.51,-1.492,15.85,0.2,-0.2,11.907,0.019,-0.019,14.6803,0.000332,-0.000332
1,1,40.1099547,0.0001551,-0.0001551,0.0,0.223,0.0,2.54,0.33,-0.18,0.0,0.227,0.029,-0.016,0.0,6.99,0.0,0.022000000000000002,0.0,0.0,0.0,24.88,2.2,-1.98,0.0,556.0,0.0,0,5647.0,73.28,-88.98,0.0,0.93,0.12,-0.06,0.0,0.95,0.04,-0.05,0.0,0.0,0.142,-0.171,0.0,4.49,0.05,-0.11,0.0,289.7317067,46.953875,1165.34,48.64,-44.97,14.992,0.057,-0.057,13.26,0.027999999999999997,-0.027999999999999997,14.8583,0.000314,-0.000314
1,2,10.350772099999999,5.128e-05,-5.128e-05,0.0,0.0907,0.0,2.01,0.35,-0.36,0.0,0.179,0.031,-0.032,0.0,4.7,0.0,0.0148,0.0,0.0,0.0,274.85,17.06,-15.89,0.0,842.0,0.0,0,5682.0,77.93,-110.73,0.0,0.97,0.17,-0.08,0.0,0.98,0.05,-0.05,0.0,0.05,0.14400000000000002,-0.156,0.0,4.46,0.06,-0.14,0.0,288.7710137,40.6641771,1369.24,38.0,-36.04,14.856,0.126,-0.126,12.993,0.028999999999999998,-0.028999999999999998,14.615,0.00034500000000000004,-0.00034500000000000004
1,2,62.9228557,0.0007352999999999999,-0.0007352999999999999,0.0,0.302,0.0,2.53,0.4,-0.45,0.0,0.226,0.036000000000000004,-0.04,0.0,6.94,0.0,0.0218,0.0,0.0,0.0,24.79,1.54,-1.43,0.0,462.0,0.0,0,5682.0,77.93,-110.73,0.0,0.97,0.17,-0.08,0.0,0.98,0.05,-0.05,0.0,0.05,0.14400000000000002,-0.156,0.0,4.46,0.06,-0.14,0.0,288.7710137,40.6641771,1369.24,38.0,-36.04,14.856,0.126,-0.126,12.993,0.028999999999999998,-0.028999999999999998,14.615,0.00034500000000000004,-0.00034500000000000004
1,1,3.02166863,8.93e-06,-8.93e-06,0.0,0.0417,0.0,1.77,0.59,-0.24,0.0,0.158,0.053,-0.021,0.0,3.78,0.0,0.0119,0.0,0.0,0.0,875.42,42.85,-40.84,0.0,1332.0,0.0,0,6160.0,119.73,-149.12,0.0,1.25,0.42,-0.16,0.0,1.16,0.14,-0.09,0.0,0.05,0.129,-0.14400000000000002,0.0,4.31,0.1,-0.2,0.0,288.8229001,40.38901,978.125,18.824,-18.139,14.56,0.092,-0.092,13.046,0.032,-0.032,14.3921,0.000241,-0.000241
1,1,5.08274652,8.37e-06,-8.37e-06,0.0,0.0572,0.0,1.41,0.05,-0.05,0.0,0.126,0.004,-0.004,0.0,2.57,0.0,0.00809,0.0,0.0,0.0,185.77,4.47,-4.38,0.0,928.0,0.0,0,5461.0,58.65,-55.12,0.0,0.86,0.02,-0.02,0.0,0.95,0.02,-0.03,0.0,0.09,0.085,-0.09,0.0,4.55,0.01,-0.01,0.0,290.0511468,46.71340770000001,529.268,4.0285,-4.0285,14.058,0.10300000000000001,-0.10300000000000001,12.264000000000001,0.02,-0.02,13.9504,0.000238,-0.000238
1,1,41.6979976,0.0001595,-0.0001595,0.0,0.2359,0.0,2.11,0.1,-0.1,0.0,0.188,0.009000000000000001,-0.009000000000000001,0.0,5.1,0.0,0.016,0.0,0.0,0.0,21.99,0.79,-0.75,0.0,537.0,0.0,0,6035.0,72.63,-62.37,0.0,1.02,0.04,-0.04,0.0,1.06,0.04,-0.04,0.0,-0.09,0.104,-0.101,0.0,4.45,0.02,-0.03,0.0,291.4055613999999,40.1254254,757.791,9.79,-9.79,14.019,0.092,-0.092,12.594000000000001,0.026000000000000002,-0.026000000000000002,13.918,0.000245,-0.000245
1,1,15.86621821,6.487e-05,-6.487e-05,0.0,0.1225,0.0,1.2,0.06,-0.05,0.0,0.107,0.005,-0.004,0.0,1.87,0.0,0.00588,0.0,0.0,0.0,137.66,20.3,-18.1,0.0,879.0,0.0,0,6106.0,84.34,-82.33,0.0,1.38,0.06,-0.05,0.0,1.08,0.07,-0.06,0.0,-0.15,0.12,-0.1,0.0,4.19,0.01,-0.02,0.0,285.4764959,41.6326615,352.0,15.668,-14.129000000000001,11.16,0.015,-0.015,10.282,0.018000000000000002,-0.018000000000000002,11.4623,0.000288,-0.000288
3,1,1.34059747,1.95e-06,-1.95e-06,0.0,0.0247,0.0,1.22,0.1,-0.08,0.0,0.109,0.009000000000000001,-0.006999999999999999,0.0,1.98,0.0,0.00624,0.0,0.0,0.0,3304.1,70.22,-69.13,0.0,1783.0,0.0,0,5973.0,89.43,-95.84,0.0,1.12,0.08,-0.07,0.0,1.11,0.04,-0.04,0.0,0.15,0.056,-0.063,0.0,4.38,0.04,-0.06,0.0,295.3225434,39.3764624,290.843,1.92,-1.896,11.607000000000001,0.017,-0.017,9.993,0.018000000000000002,-0.018000000000000002,11.465,0.000393,-0.000393
1,1,13.93290318,4.462e-05,-4.462e-05,0.0,0.1175,0.0,1.47,0.16,-0.11,0.0,0.131,0.014,-0.01,0.0,2.76,0.0,0.00869,0.0,0.0,0.0,127.24,2.38,-2.33,0.0,852.0,0.0,0,6154.0,62.02,-57.72,0.0,1.23,0.13,-0.08,0.0,1.17,0.04,-0.04,0.0,0.08,0.08199999999999999,-0.075,0.0,4.33,0.06,-0.08,0.0,289.5063796,45.3709728,309.596,2.104,-2.077,11.626,0.017,-0.017,10.274000000000001,0.013999999999999999,-0.013999999999999999,11.5096,0.000202,-0.000202
1,1,6.246580000000001,8e-05,-8e-05,0.0,0.0731,0.0,15.323,0.773,-0.6729999999999999,0.0,1.367,0.069,-0.06,0.0,257.4423,0.0,0.81,0.0,0.0519,0.0,3273.32,222.24,-204.96,0.0,2040.0,0.0,0,4550.0,75.0,-75.0,0.0,6.3,0.16,-0.16,0.0,1.31,0.1,-0.1,0.0,0.11,0.07,-0.07,0.0,2.95,0.01,-0.01,0.0,285.6729033000001,44.1167513,1294.69,40.735,-40.735,12.712,0.092,-0.092,10.136000000000001,0.021,-0.021,12.4762,0.000168,-0.000168
1,1,2.36436901,8.83e-06,-8.83e-06,0.0,0.0382,0.0,0.82,0.04,-0.03,0.0,0.073,0.004,-0.003,0.0,0.47700000000000004,0.0,0.0015,0.0,0.0,0.0,2108.07,62.23,-60.33,0.0,1752.0,0.0,0,6230.0,78.42,-71.69,0.0,1.5,0.03,-0.03,0.0,1.26,0.03,-0.03,0.0,0.12,0.084,-0.08,0.0,4.19,0.01,-0.01,0.0,296.0472937,42.7429414,400.289,4.954,-4.836,11.44,0.013000000000000001,-0.013000000000000001,10.329,0.017,-0.017,11.5286,0.000245,-0.000245
1,1,20.310501000000002,5.659e-05,-5.659e-05,0.0,0.1549,0.0,2.6,0.1,-0.1,0.0,0.232,0.009000000000000001,-0.009000000000000001,0.0,7.27,0.0,0.0229,0.0,0.0,0.0,198.72,6.8,-6.55,0.0,931.0,0.0,0,6112.0,58.03,-62.2,0.0,1.99,0.06,-0.07,0.0,1.34,0.05,-0.09,0.0,0.03,0.056,-0.033,0.0,3.97,0.01,-0.01,0.0,298.5891948000001,40.7506921,556.168,8.13,-7.903,11.767000000000001,0.02,-0.02,10.511,0.018000000000000002,-0.018000000000000002,11.8295,0.000179,-0.000179
1,1,2.53475627,7.98e-06,-7.98e-06,0.0,0.0339,0.0,2.8,0.84,-0.51,0.0,0.25,0.075,-0.045,0.0,8.25,0.0,0.0259,0.0,0.0,0.0,519.95,387.24,-152.89,0.0,1218.0,0.0,0,5998.0,277.89,-268.31,0.0,1.11,0.33,-0.17,0.0,1.07,0.15,-0.1,0.0,0.02,0.13,-0.16699999999999998,0.0,4.37,0.11,-0.19,0.0,298.1111779,41.758324,2004.72,113.67,-102.28,15.668,0.08,-0.08,13.602,0.036000000000000004,-0.036000000000000004,15.3262,0.000365,-0.000365
1,1,10.29672521,3.426e-05,-3.426e-05,0.0,0.1009,0.0,2.06,0.08,-0.06,0.0,0.184,0.006999999999999999,-0.005,0.0,4.9,0.0,0.0154,0.0,0.0,0.0,58.9,72.71,-14.59,0.0,1129.0,0.0,0,4687.0,34.09,-30.74,0.0,0.61,0.01,-0.01,0.0,0.63,0.01,-0.01,0.0,-0.52,0.026,-0.055,0.0,4.67,0.02,-0.03,0.0,297.5830564,41.9523531,991.618,34.082,-31.926,15.522,0.15,-0.15,13.477,0.016,-0.016,15.7385,0.000543,-0.000543
1,1,4.40966548,1.193e-05,-1.193e-05,0.0,0.0544,0.0,1.38,0.17,-0.12,0.0,0.123,0.015,-0.011,0.0,2.48,0.0,0.0078,0.0,0.0,0.0,568.38,16.15,-15.66,0.0,1192.0,0.0,0,5877.0,74.15,-65.03,0.0,1.15,0.13,-0.09,0.0,1.1,0.05,-0.04,0.0,0.22,0.077,-0.08199999999999999,0.0,4.36,0.07,-0.09,0.0,290.4120774,44.8993227,753.7230000000001,8.966000000000001,-8.966000000000001,13.667,0.126,-0.126,12.130999999999998,0.016,-0.016,13.5481,0.00023,-0.00023
1,1,4.59489604,1.413e-05,-1.413e-05,0.0,0.0566,0.0,1.5,0.33,-0.19,0.0,0.134,0.029,-0.017,0.0,2.86,0.0,0.00899,0.0,0.0,0.0,844.75,23.75,-23.05,0.0,1319.0,0.0,0,6173.0,70.33,-51.89,0.0,1.38,0.3,-0.17,0.0,1.21,0.09,-0.05,0.0,0.08,0.084,-0.07,0.0,4.24,0.11,-0.14,0.0,290.5921293,45.7372184,849.0360000000001,9.92,-9.698,13.314,0.057,-0.057,12.040999999999999,0.016,-0.016,13.2408,0.000204,-0.000204
1,1,32.2968798,0.0002489,-0.0002489,0.0,0.1885,0.0,1.76,0.14,-0.13,0.0,0.157,0.012,-0.012,0.0,3.75,0.0,0.0118,0.0,0.0,0.0,14.68,0.71,-0.68,0.0,503.0,0.0,0,5248.0,98.84,-91.38,0.0,0.81,0.05,-0.04,0.0,0.85,0.04,-0.05,0.0,-0.05,0.14,-0.16699999999999998,0.0,4.56,0.03,-0.06,0.0,290.9833818,45.9733334,830.712,16.602999999999998,-15.975,15.363,0.046,-0.046,13.305,0.028999999999999998,-0.028999999999999998,15.1752,0.000385,-0.000385
1,1,2.97041437,9.13e-06,-9.13e-06,0.0,0.0378,0.0,1.91,0.24,-0.17,0.0,0.17,0.021,-0.015,0.0,4.31,0.0,0.0136,0.0,0.0,0.0,228.11,106.08,-60.69,0.0,991.0,0.0,0,5418.0,120.33,-70.72,0.0,0.76,0.09,-0.06,0.0,0.8,0.07,-0.05,0.0,-0.38,0.211,-0.18600000000000005,0.0,4.58,0.05,-0.09,0.0,299.0512562,47.9492677,3460.51,1507.57,-865.6,15.895999999999999,0.24,-0.24,14.005,0.051,-0.051,15.8533,0.001149,-0.001149
1,1,4.85386933,3.676e-05,-3.676e-05,0.0,0.0569,0.0,1.74,0.4,-0.21,0.0,0.155,0.036000000000000004,-0.019,0.0,3.68,0.0,0.0116,0.0,0.0,0.0,258.7,20.76,-19.0,0.0,1052.0,0.0,0,6028.0,134.42,-163.81,0.0,1.14,0.26,-0.12,0.0,1.11,0.1,-0.07,0.0,0.06,0.13699999999999998,-0.129,0.0,4.37,0.08,-0.16,0.0,298.2007268000001,48.2677925,1025.03,32.41,-30.523000000000003,15.064,0.16,-0.16,13.555,0.051,-0.051,14.9546,0.00042,-0.00042
1,1,11.04603384,6.6e-05,-6.6e-05,0.0,0.0981,0.0,2.25,0.87,-0.29,0.0,0.201,0.078,-0.026,0.0,5.69,0.0,0.0179,0.0,0.0,0.0,153.91,12.38,-11.33,0.0,869.0,0.0,0,6113.0,132.9,-172.0,0.0,1.21,0.47,-0.15,0.0,1.15,0.15,-0.09,0.0,0.07,0.145,-0.133,0.0,4.33,0.09,-0.23,0.0,298.1147862,48.4943834,1119.87,38.43,-36.0,14.806,0.13699999999999998,-0.13699999999999998,13.306,0.043,-0.043,14.6785,0.000294,-0.000294
1,3,13.749,0.0024,-0.0024,0.0,0.1174,0.0,3.51,0.1,-0.1,0.0,0.313,0.009000000000000001,-0.009000000000000001,0.0,64.3,0.0,0.20199999999999999,0.0,0.17,0.0,257.78,7.25,-7.04,0.0,975.0,0.0,1,5883.0,50.0,-50.0,0.0,1.7,0.05,-0.05,0.0,1.21,0.08,-0.08,0.0,0.138,0.013,-0.013,0.0,4.05,0.01,-0.01,0.0,289.0860607,41.5630224,477.99199999999996,5.43,-5.312,11.671,0.022000000000000002,-0.022000000000000002,10.402999999999999,0.018000000000000002,-0.018000000000000002,11.7451,0.000186,-0.000186
1,3,26.723000000000003,0.0024,-0.0024,0.0,0.1829,0.0,2.6,0.08,-0.08,0.0,0.232,0.006999999999999999,-0.006999999999999999,0.0,6.1,0.0,0.019,0.0,0.04,0.0,106.21,2.99,-2.9,0.0,781.0,0.0,1,5883.0,50.0,-50.0,0.0,1.7,0.05,-0.05,0.0,1.21,0.08,-0.08,0.0,0.138,0.013,-0.013,0.0,4.05,0.01,-0.01,0.0,289.0860607,41.5630224,477.99199999999996,5.43,-5.312,11.671,0.022000000000000002,-0.022000000000000002,10.402999999999999,0.018000000000000002,-0.018000000000000002,11.7451,0.000186,-0.000186
1,3,49.3568,0.0024,-0.0024,0.0,0.2754,0.0,2.067,0.056,-0.056,0.0,0.184,0.005,-0.005,0.0,4.93,0.0,0.0155,0.0,0.07,0.0,46.84,1.32,-1.28,0.0,637.0,0.0,0,5904.34,120.45,-139.24,0.0,1.82,0.13,-0.05,0.0,1.07,0.14,-0.13,0.0,0.138,0.013,-0.013,0.0,3.95,0.08,-0.07,0.0,289.0860607,41.5630224,477.99199999999996,5.43,-5.312,11.671,0.022000000000000002,-0.022000000000000002,10.402999999999999,0.018000000000000002,-0.018000000000000002,11.7451,0.000186,-0.000186
1,2,6.53192704,2.296e-05,-2.296e-05,0.0,0.065,0.0,2.42,0.22,-0.16,0.0,0.21600000000000005,0.02,-0.014,0.0,6.44,0.0,0.0203,0.0,0.0,0.0,153.14,9.6,-8.96,0.0,907.0,0.0,0,5403.0,62.18,-59.44,0.0,0.85,0.07,-0.05,0.0,0.89,0.04,-0.05,0.0,0.0,0.147,-0.191,0.0,4.54,0.04,-0.09,0.0,284.2969363,49.1585983,1001.68,26.32,-25.037,15.492,0.069,-0.069,13.511,0.036000000000000004,-0.036000000000000004,15.2681,0.000388,-0.000388
1,2,100.8274113,0.0007063,-0.0007063,0.0,0.4029,0.0,3.8,0.58,-0.28,0.0,0.339,0.052000000000000005,-0.025,0.0,13.8,0.0,0.0436,0.0,0.0,0.0,3.99,0.25,-0.23,0.0,364.0,0.0,0,5403.0,62.18,-59.44,0.0,0.85,0.07,-0.05,0.0,0.89,0.04,-0.05,0.0,0.0,0.147,-0.191,0.0,4.54,0.04,-0.09,0.0,284.2969363,49.1585983,1001.68,26.32,-25.037,15.492,0.069,-0.069,13.511,0.036000000000000004,-0.036000000000000004,15.2681,0.000388,-0.000388
1,1,51.300634,0.0006728,-0.0006728,0.0,0.2716,0.0,2.87,0.33,-0.73,0.0,0.256,0.029,-0.065,0.0,8.6,0.0,0.0271,0.0,0.0,0.0,15.01,0.82,-0.77,0.0,492.0,0.0,0,5663.0,69.96,-61.96,0.0,0.91,0.1,-0.07,0.0,0.93,0.05,-0.06,0.0,-0.12,0.161,-0.195,0.0,4.5,0.05,-0.11,0.0,284.6162253,49.1907438,934.49,17.7865,-17.7865,14.852,0.115,-0.115,13.187999999999999,0.040999999999999995,-0.040999999999999995,14.7055,0.000388,-0.000388
1,1,0.93846683,9.5e-07,-9.5e-07,0.0,0.0182,0.0,1.42,0.18,-0.11,0.0,0.127,0.016,-0.01,0.0,2.6,0.0,0.008190000000000001,0.0,0.0,0.0,2142.63,56.94,-55.63,0.0,1876.0,0.0,0,5671.0,64.06,-65.37,0.0,0.93,0.11,-0.07,0.0,0.95,0.05,-0.05,0.0,-0.05,0.152,-0.179,0.0,4.48,0.06,-0.11,0.0,284.7316084,49.533149,536.323,3.8575,-3.8575,13.863,0.126,-0.126,12.187999999999999,0.024,-0.024,13.745,0.000206,-0.000206
1,1,6.93366476,3.537e-05,-3.537e-05,0.0,0.0715,0.0,1.38,0.29,-0.19,0.0,0.123,0.026,-0.017,0.0,2.48,0.0,0.0078,0.0,0.0,0.0,390.64,18.6,-17.64,0.0,1104.0,0.0,0,5988.0,82.2,-64.57,0.0,1.26,0.26,-0.17,0.0,1.11,0.07,-0.04,0.0,0.07,0.08800000000000001,-0.081,0.0,4.28,0.12,-0.14,0.0,294.1710831000001,40.0551372,1000.28,20.3,-19.529,14.124,0.114,-0.114,12.665,0.026000000000000002,-0.026000000000000002,14.0117,0.000272,-0.000272
1,1,61.03701170000001,0.0003366,-0.0003366,0.0,0.3359,0.0,3.07,1.11,-0.61,0.0,0.274,0.099,-0.054000000000000006,0.0,9.64,0.0,0.0303,0.0,0.0,0.0,20.0,0.98,-0.93,0.0,610.0,0.0,0,6167.0,124.02,-161.28,0.0,1.23,0.45,-0.18,0.0,1.14,0.15,-0.09,0.0,0.01,0.124,-0.182,0.0,4.32,0.11,-0.21,0.0,290.6685136000001,40.3977086,1053.04,22.09,-21.21,14.293,0.10300000000000001,-0.10300000000000001,12.745,0.027000000000000003,-0.027000000000000003,14.1368,0.000242,-0.000242
1,1,33.867853100000005,0.0001704,-0.0001704,0.0,0.1805,0.0,2.34,0.66,-0.21,0.0,0.209,0.059,-0.019,0.0,6.08,0.0,0.0191,0.0,0.0,0.0,5.83,0.35,-0.33,0.0,394.0,0.0,0,4673.0,62.23,-104.92,0.0,0.72,0.03,-0.03,0.0,0.77,0.03,-0.04,0.0,0.12,0.142,-0.189,0.0,4.62,0.02,-0.03,0.0,290.1065581000001,40.490624200000006,611.115,15.205,-15.205,16.025,0.149,-0.149,13.339,0.034,-0.034,15.8155,0.000629,-0.000629
1,1,52.0688601,0.0001903,-0.0001903,0.0,0.2739,0.0,2.31,0.57,-0.23,0.0,0.206,0.051,-0.021,0.0,5.95,0.0,0.0187,0.0,0.0,0.0,17.88,1.27,-1.17,0.0,524.0,0.0,0,5806.0,100.39,-125.66,0.0,1.01,0.25,-0.1,0.0,1.01,0.06,-0.06,0.0,0.03,0.132,-0.173,0.0,4.43,0.07,-0.17,0.0,289.6793396,40.7004265,921.3610000000001,30.245,-28.413,14.431,0.16,-0.16,12.687000000000001,0.027999999999999997,-0.027999999999999997,14.2595,0.000422,-0.000422
1,1,9.1149903,3.533e-05,-3.533e-05,0.0,0.0866,0.0,1.72,0.4,-0.15,0.0,0.153,0.036000000000000004,-0.013,0.0,3.61,0.0,0.0113,0.0,0.0,0.0,129.53,5.34,-5.11,0.0,906.0,0.0,0,5743.0,85.68,-106.02,0.0,0.99,0.23,-0.08,0.0,0.99,0.05,-0.05,0.0,0.03,0.131,-0.16,0.0,4.45,0.07,-0.18,0.0,289.3834807,41.3926651,831.685,12.969000000000001,-12.584000000000001,14.817,0.172,-0.172,13.032,0.028999999999999998,-0.028999999999999998,14.6011,0.000355,-0.000355
