,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
1223,5793.0,66.0,-52.0,0.0,1.25,0.03,-0.03,0.0,0.83,0.02,-0.01,0.0,-0.45,0.02,-0.02,0.0,4.16,0.02,-0.02,0.0
1224,5610.0,32.0,-29.0,0.0,0.94,0.03,-0.03,0.0,0.87,0.02,-0.02,0.0,-0.19,0.03,-0.03,0.0,4.43,0.04,-0.03,0.0
1225,4667.0,305.0,-183.0,0.0,0.69,0.02,-0.01,0.0,0.74,0.03,-0.03,0.0,-0.08,0.22,-0.22,0.0,4.63,0.01,-0.02,0.0
1226,4667.0,305.0,-183.0,0.0,0.69,0.02,-0.01,0.0,0.74,0.03,-0.03,0.0,-0.08,0.22,-0.22,0.0,4.63,0.01,-0.02,0.0
1227,5528.0,97.0,-86.0,0.0,0.92,0.02,-0.02,0.0,0.88,0.04,-0.03,0.0,-0.1,0.04,-0.04,0.0,4.45,0.03,-0.03,0.0
1228,6504.0,329.0,-419.0,0.0,1.57,0.06,-0.06,0.0,1.32,0.09,-0.12,0.0,0.04,0.14,-0.16,0.0,4.16,0.05,-0.06,0.0
1229,3180.0,60.0,-60.0,0.0,0.29,0.02,-0.02,0.0,0.29,0.02,-0.02,0.0,0.15,0.03,-0.03,0.0,4.94,0.01,-0.01,0.0
1230,5172.0,46.0,-44.0,0.0,0.81,0.02,-0.02,0.0,0.8,0.03,-0.02,0.0,-0.09,0.04,-0.04,0.0,4.53,0.03,-0.03,0.0
1231,3717.0,85.0,-50.0,0.0,0.49,0.01,-0.01,0.0,0.52,0.01,-0.01,0.0,-0.04,0.18,-0.19,0.0,4.76,0.01,-0.01,0.0
1232,5152.0,41.0,-39.0,0.0,0.82,0.01,-0.01,0.0,0.79,0.02,-0.01,0.0,-0.09,0.04,-0.04,0.0,4.5,0.02,-0.01,0.0
1233,6027.0,221.0,-240.0,0.0,1.1,0.04,-0.04,0.0,1.08,0.05,-0.08,0.0,0.0,0.17,-0.19,0.0,4.39,0.03,-0.05,0.0
1234,4629.0,168.0,-123.0,0.0,0.67,0.01,-0.01,0.0,0.71,0.02,-0.03,0.0,-0.14,0.18,-0.15,0.0,4.64,0.01,-0.01,0.0
1235,4629.0,168.0,-123.0,0.0,0.67,0.01,-0.01,0.0,0.71,0.02,-0.03,0.0,-0.14,0.18,-0.15,0.0,4.64,0.01,-0.01,0.0
1236,4676.0,63.0,-61.0,0.0,0.69,0.01,-0.01,0.0,0.71,0.03,-0.03,0.0,-0.14,0.07,-0.06,0.0,4.62,0.02,-0.02,0.0
1237,5219.0,179.0,-136.0,0.0,0.78,0.02,-0.02,0.0,0.84,0.03,-0.04,0.0,-0.1,0.17,-0.17,0.0,4.58,0.01,-0.02,0.0
1238,3725.0,80.0,-46.0,0.0,0.5,0.01,-0.01,0.0,0.52,0.01,-0.01,0.0,-0.03,0.17,-0.18,0.0,4.76,0.01,-0.01,0.0
1239,6351.0,198.0,-228.0,0.0,1.31,0.03,-0.03,0.0,1.21,0.05,-0.08,0.0,0.01,0.15,-0.17,0.0,4.29,0.03,-0.04,0.0
1240,6059.0,62.0,-76.0,0.0,1.13,0.03,-0.02,0.0,1.14,0.03,-0.03,0.0,0.16,0.04,-0.04,0.0,4.39,0.02,-0.03,0.0
1241,3785.0,185.0,-185.0,0.0,0.52,0.08,-0.08,0.0,0.56,0.1,-0.1,0.0,-0.13,0.15,-0.15,0.0,4.72,0.01,-0.01,0.0
1242,6367.0,250.0,-250.0,0.0,1.69,0.03,-0.03,0.0,1.39,0.05,-0.06,0.0,-0.14,0.15,-0.15,0.0,4.15,0.11,-0.11,0.0
1243,5537.0,71.0,-71.0,0.0,1.65,0.04,-0.04,0.0,1.1,0.01,-0.02,0.0,0.36,0.06,-0.06,0.0,4.21,0.11,-0.11,0.0
1244,5368.0,44.0,-44.0,0.0,0.85,0.02,-0.02,0.0,0.88,0.03,-0.03,0.0,-0.08,0.05,-0.05,0.0,4.51,0.08,-0.08,0.0
1245,3660.0,80.0,-45.0,0.0,0.47,0.01,-0.01,0.0,0.5,0.01,-0.01,0.0,-0.013000000000000001,0.18,-0.18,0.0,4.78,0.01,-0.01,0.0
1246,3660.0,80.0,-45.0,0.0,0.47,0.01,-0.01,0.0,0.5,0.01,-0.01,0.0,-0.013000000000000001,0.18,-0.18,0.0,4.78,0.01,-0.01,0.0
1247,5477.0,27.0,-27.0,0.0,0.98,0.05,-0.05,0.0,0.92,0.02,-0.02,0.0,0.078,0.02,-0.02,0.0,4.42,0.05,-0.05,0.0
1248,4285.0,49.0,-57.0,0.0,0.7,0.02,-0.02,0.0,0.69,0.03,-0.03,0.0,-0.12,0.4,-0.42,0.0,4.58,0.03,-0.04,0.0
1249,4285.0,49.0,-57.0,0.0,0.7,0.02,-0.02,0.0,0.69,0.03,-0.03,0.0,-0.12,0.4,-0.42,0.0,4.58,0.03,-0.04,0.0
1250,4285.0,49.0,-57.0,0.0,0.7,0.02,-0.02,0.0,0.69,0.03,-0.03,0.0,-0.12,0.4,-0.42,0.0,4.58,0.03,-0.04,0.0
1251,4285.0,49.0,-57.0,0.0,0.7,0.02,-0.02,0.0,0.69,0.03,-0.03,0.0,-0.12,0.4,-0.42,0.0,4.58,0.03,-0.04,0.0
1252,5068.0,51.0,-51.0,0.0,0.78,0.01,-0.01,0.0,0.84,0.02,-0.02,0.0,0.03,0.06,-0.06,0.0,4.59,0.01,-0.01,0.0
1253,5068.0,51.0,-51.0,0.0,0.78,0.01,-0.01,0.0,0.84,0.02,-0.02,0.0,0.03,0.06,-0.06,0.0,4.59,0.01,-0.01,0.0
1254,6209.0,88.0,-88.0,0.0,1.45,0.06,-0.06,0.0,1.16,0.04,-0.04,0.0,-0.08,0.06,-0.06,0.0,4.18,0.03,-0.03,0.0
1255,5248.0,60.0,-60.0,0.0,0.89,0.04,-0.04,0.0,0.87,0.03,-0.02,0.0,0.13,0.04,-0.04,0.0,4.48,0.05,-0.05,0.0
1256,4877.0,58.0,-58.0,0.0,0.77,0.01,-0.01,0.0,0.85,0.02,-0.02,0.0,0.26,0.06,-0.06,0.0,4.59,0.01,-0.01,0.0
1257,4877.0,58.0,-58.0,0.0,0.77,0.01,-0.01,0.0,0.85,0.02,-0.02,0.0,0.26,0.06,-0.06,0.0,4.59,0.01,-0.01,0.0
1258,5644.0,71.0,-71.0,0.0,0.99,0.03,-0.03,0.0,0.83,0.03,-0.03,0.0,-0.3,0.05,-0.05,0.0,4.37,0.03,-0.03,0.0
1259,5419.0,79.0,-79.0,0.0,0.81,0.01,-0.01,0.0,0.81,0.04,-0.04,0.0,-0.28,0.06,-0.06,0.0,4.53,0.03,-0.03,0.0
1260,5200.0,67.0,-67.0,0.0,0.84,0.01,-0.01,0.0,0.9,0.03,-0.03,0.0,0.2,0.06,-0.06,0.0,4.55,0.02,-0.02,0.0
1261,5065.0,60.0,-60.0,0.0,0.74,0.01,-0.01,0.0,0.81,0.02,-0.02,0.0,-0.13,0.05,-0.05,0.0,4.61,0.01,-0.01,0.0
1262,4812.0,59.0,-59.0,0.0,0.73,0.01,-0.01,0.0,0.79,0.02,-0.02,0.0,0.0,0.06,-0.06,0.0,4.61,0.01,-0.01,0.0
1263,4812.0,59.0,-59.0,0.0,0.73,0.01,-0.01,0.0,0.79,0.02,-0.02,0.0,0.0,0.06,-0.06,0.0,4.61,0.01,-0.01,0.0
1264,5139.0,62.0,-62.0,0.0,0.85,0.02,-0.02,0.0,0.82,0.02,-0.02,0.0,0.07,0.05,-0.05,0.0,4.49,0.02,-0.02,0.0
1265,5741.0,65.0,-65.0,0.0,0.97,0.02,-0.02,0.0,1.02,0.03,-0.03,0.0,0.11,0.05,-0.05,0.0,4.48,0.02,-0.02,0.0
1266,6747.0,383.0,-383.0,0.0,1.61,0.05,-0.05,0.0,1.4,0.08,-0.08,0.0,0.0,0.17,-0.17,0.0,4.17,0.04,-0.04,0.0
1267,5558.0,70.0,-70.0,0.0,0.86,0.01,-0.01,0.0,0.79,0.03,-0.03,0.0,-0.37,0.05,-0.05,0.0,4.46,0.02,-0.02,0.0
1268,3214.0,60.0,-60.0,0.0,0.29,0.03,-0.03,0.0,0.26,0.05,-0.05,0.0,0.26,0.1,-0.1,0.0,4.93,0.04,-0.04,0.0
1269,5742.0,90.0,-90.0,0.0,1.28,0.03,-0.03,0.0,1.11,0.04,-0.04,0.0,0.3,0.05,-0.05,0.0,4.26,0.03,-0.03,0.0
1270,4812.0,72.0,-72.0,0.0,0.76,0.01,-0.01,0.0,0.82,0.03,-0.03,0.0,0.22,0.05,-0.05,0.0,4.59,0.02,-0.02,0.0
1271,5523.0,82.0,-82.0,0.0,0.94,0.02,-0.02,0.0,0.95,0.04,-0.04,0.0,0.15,0.06,-0.06,0.0,4.47,0.03,-0.03,0.0
1272,5060.0,70.0,-70.0,0.0,0.82,0.01,-0.01,0.0,0.89,0.03,-0.03,0.0,0.28,0.05,-0.05,0.0,4.56,0.02,-0.02,0.0
1273,4140.0,50.0,-50.0,0.0,0.61,0.02,-0.02,0.0,0.63,0.01,-0.01,0.0,0.0,0.08,-0.08,0.0,4.67,0.01,-0.01,0.0
1274,4975.0,95.0,-95.0,0.0,0.79,0.02,-0.02,0.0,0.83,0.02,-0.02,0.0,0.0,0.05,-0.05,0.0,4.4,0.1,-0.1,0.0
1275,4975.0,95.0,-95.0,0.0,0.79,0.02,-0.02,0.0,0.83,0.02,-0.02,0.0,0.0,0.05,-0.05,0.0,4.4,0.1,-0.1,0.0
1276,4975.0,95.0,-95.0,0.0,0.79,0.02,-0.02,0.0,0.83,0.02,-0.02,0.0,0.0,0.05,-0.05,0.0,4.4,0.1,-0.1,0.0
1277,4975.0,95.0,-95.0,0.0,0.79,0.02,-0.02,0.0,0.83,0.02,-0.02,0.0,0.0,0.05,-0.05,0.0,4.4,0.1,-0.1,0.0
1278,3926.0,100.0,-100.0,0.0,0.62,0.02,-0.02,0.0,0.64,0.02,-0.02,0.0,0.0,0.5,-0.5,0.0,4.7,0.2,-0.2,0.0
1279,5695.0,58.0,-58.0,0.0,1.07,0.01,-0.01,0.0,1.06,0.02,-0.02,0.0,0.2,0.04,-0.04,0.0,4.4,0.01,-0.01,0.0
1280,3341.0,276.0,-276.0,0.0,0.32,0.03,-0.03,0.0,0.33,0.02,-0.02,0.0,-0.21,0.09,-0.09,0.0,4.96,0.02,-0.02,0.0
1281,5529.0,77.0,-74.0,0.0,1.02,0.03,-0.03,0.0,0.95,0.04,-0.05,0.0,0.162,0.087,-0.07400000000000001,0.0,4.39,0.02,-0.02,0.0
1282,5358.0,38.0,-38.0,0.0,0.86,0.01,-0.01,0.0,0.94,0.02,-0.02,0.0,0.16,0.03,-0.03,0.0,4.54,0.01,-0.01,0.0
1283,6302.0,120.0,-120.0,0.0,1.51,0.07,-0.07,0.0,1.19,0.07,-0.08,0.0,-0.06,0.1,-0.1,0.0,4.23,0.1,-0.1,0.0
1284,6302.0,120.0,-120.0,0.0,1.51,0.07,-0.07,0.0,1.19,0.07,-0.08,0.0,-0.06,0.1,-0.1,0.0,4.23,0.1,-0.1,0.0
1285,5520.0,60.0,-60.0,0.0,0.9,0.04,-0.03,0.0,0.93,0.04,-0.04,0.0,0.08,0.04,-0.05,0.0,4.5,0.05,-0.05,0.0
1286,5725.0,65.0,-65.0,0.0,1.09,0.03,-0.03,0.0,1.0,0.03,-0.03,0.0,0.07,0.05,-0.05,0.0,4.33,0.04,-0.04,0.0
1287,5532.0,78.0,-78.0,0.0,0.95,0.09,-0.06,0.0,0.96,0.04,-0.03,0.0,0.218,0.08,-0.08,0.0,4.52,0.13,-0.13,0.0
1288,5612.0,50.0,-50.0,0.0,1.2,0.13,-0.12,0.0,0.99,0.03,-0.03,0.0,0.19399999999999998,0.08,-0.08,0.0,4.2,0.1,-0.1,0.0
1289,4444.0,70.0,-70.0,0.0,0.7,0.02,-0.02,0.0,0.74,0.04,-0.04,0.0,0.14,0.12,-0.12,0.0,4.63,0.12,-0.12,0.0
1290,3896.0,189.0,-189.0,0.0,0.56,0.07,-0.07,0.0,0.6,0.09,-0.09,0.0,-0.32,0.13,-0.13,0.0,4.73,0.06,-0.06,0.0
1291,3896.0,189.0,-189.0,0.0,0.56,0.07,-0.07,0.0,0.6,0.09,-0.09,0.0,-0.32,0.13,-0.13,0.0,4.73,0.06,-0.06,0.0
1292,3896.0,189.0,-189.0,0.0,0.56,0.07,-0.07,0.0,0.6,0.09,-0.09,0.0,-0.32,0.13,-0.13,0.0,4.73,0.06,-0.06,0.0
1293,5425.0,40.0,-40.0,0.0,0.84,0.03,-0.03,0.0,0.9,0.04,-0.04,0.0,-0.15,0.05,-0.05,0.0,4.54,0.03,-0.03,0.0
1294,6100.0,263.0,-263.0,0.0,1.24,0.1,-0.1,0.0,1.09,0.09,-0.09,0.0,-0.1,0.08,-0.08,0.0,3.94,0.44,-0.44,0.0
1295,5280.0,70.0,-70.0,0.0,0.78,0.07,-0.07,0.0,0.91,0.06,-0.06,0.0,0.08,0.05,-0.05,0.0,4.6,0.07,-0.07,0.0
1296,3300.0,30.0,-30.0,0.0,0.2,0.01,-0.01,0.0,0.17,0.0,0.0,0.0,-0.24,0.09,-0.09,0.0,5.09,0.01,-0.01,0.0
1297,3436.0,3.0,-3.0,0.0,0.38,0.0,0.0,0.0,0.41,0.01,-0.01,0.0,-0.02,0.04,-0.04,0.0,4.89,0.0,0.0,0.0
1298,3436.0,3.0,-3.0,0.0,0.38,0.0,0.0,0.0,0.41,0.01,-0.01,0.0,-0.02,0.04,-0.04,0.0,4.89,0.0,0.0,0.0
1299,3387.0,5.0,-5.0,0.0,0.38,0.01,-0.01,0.0,0.4,0.01,-0.01,0.0,-0.02,0.04,-0.04,0.0,4.88,0.01,-0.01,0.0
1300,3851.0,83.0,-83.0,0.0,0.55,0.02,-0.02,0.0,0.56,0.05,-0.05,0.0,-0.02,0.04,-0.04,0.0,4.7,0.07,-0.07,0.0
1301,5440.0,115.0,-115.0,0.0,0.9,0.01,-0.01,0.0,0.95,0.06,-0.06,0.0,-0.02,0.04,-0.04,0.0,4.51,0.06,-0.06,0.0
1302,5415.0,50.0,-50.0,0.0,0.84,0.04,-0.04,0.0,0.86,0.03,-0.03,0.0,-0.02,0.04,-0.04,0.0,4.49,0.05,-0.05,0.0
1303,5415.0,50.0,-50.0,0.0,0.84,0.04,-0.04,0.0,0.86,0.03,-0.03,0.0,-0.02,0.04,-0.04,0.0,4.49,0.05,-0.05,0.0
1304,5415.0,50.0,-50.0,0.0,0.84,0.04,-0.04,0.0,0.86,0.03,-0.03,0.0,-0.02,0.04,-0.04,0.0,4.49,0.05,-0.05,0.0
1305,3157.0,7.0,-7.0,0.0,0.84,0.04,-0.04,0.0,0.86,0.03,-0.03,0.0,0.098,0.065,-0.07,0.0,4.55,0.04,-0.04,0.0
1306,3157.0,7.0,-7.0,0.0,0.3,0.0,0.0,0.0,0.12,0.01,-0.01,0.0,0.098,0.065,-0.07,0.0,4.55,0.04,-0.04,0.0
1307,3855.0,65.0,-65.0,0.0,0.58,0.02,-0.02,0.0,0.6,0.03,-0.03,0.0,0.098,0.065,-0.07,0.0,4.68,0.04,-0.04,0.0
1308,4141.0,96.0,-96.0,0.0,0.6,0.01,-0.01,0.0,0.63,0.03,-0.03,0.0,0.098,0.065,-0.07,0.0,4.68,0.04,-0.04,0.0
1309,3710.0,118.0,-118.0,0.0,0.55,0.02,-0.02,0.0,0.48,0.09,-0.09,0.0,0.098,0.065,-0.07,0.0,4.63,0.13,-0.13,0.0
1310,3752.0,57.0,-57.0,0.0,0.51,0.01,-0.01,0.0,0.52,0.04,-0.04,0.0,0.098,0.065,-0.07,0.0,4.74,0.06,-0.06,0.0
1311,3287.0,67.0,-67.0,0.0,0.3,0.01,-0.01,0.0,0.27,0.01,-0.01,0.0,0.098,0.065,-0.07,0.0,4.84,0.03,-0.03,0.0
1312,3924.0,51.0,-51.0,0.0,0.69,0.01,-0.01,0.0,0.51,0.05,-0.05,0.0,0.098,0.065,-0.07,0.0,4.46,0.06,-0.06,0.0
1313,5282.0,40.0,-39.0,0.0,0.82,0.03,-0.02,0.0,0.9,0.05,-0.05,0.0,0.098,0.065,-0.07,0.0,4.57,0.01,-0.02,0.0
1314,3540.0,70.0,-70.0,0.0,1.05,0.07,-0.07,0.0,0.56,0.09,-0.09,0.0,0.03,0.05,-0.05,0.0,4.06,0.18,-0.13,0.0
1315,6071.0,90.0,-90.0,0.0,1.44,0.03,-0.03,0.0,1.15,0.04,-0.04,0.0,0.03,0.05,-0.05,0.0,4.18,0.02,-0.02,0.0
1316,4402.71,95.55,-93.27,0.0,0.62,0.03,-0.03,0.0,0.7,0.07,-0.07,0.0,0.04,0.04,-0.04,0.0,4.7,0.07,-0.07,0.0
1317,4402.71,95.55,-93.27,0.0,0.62,0.03,-0.03,0.0,0.7,0.07,-0.07,0.0,0.04,0.04,-0.04,0.0,4.7,0.07,-0.07,0.0
1318,4916.0,35.0,-37.0,0.0,0.72,0.01,-0.01,0.0,0.79,0.01,-0.01,0.0,-0.09,0.06,-0.04,0.0,4.62,0.01,0.0,0.0
1319,4916.0,35.0,-37.0,0.0,0.72,0.01,-0.01,0.0,0.79,0.01,-0.01,0.0,-0.09,0.06,-0.04,0.0,4.62,0.01,0.0,0.0
1320,5413.0,60.0,-60.0,0.0,0.85,0.04,-0.04,0.0,0.9,0.05,-0.05,0.0,-0.03,0.04,-0.04,0.0,4.52,0.1,-0.1,0.0
1321,5413.0,60.0,-60.0,0.0,0.85,0.04,-0.04,0.0,0.9,0.05,-0.05,0.0,-0.03,0.04,-0.04,0.0,4.52,0.1,-0.1,0.0
1322,5413.0,60.0,-60.0,0.0,0.85,0.04,-0.04,0.0,0.9,0.05,-0.05,0.0,-0.03,0.04,-0.04,0.0,4.52,0.1,-0.1,0.0
1323,5757.0,60.0,-60.0,0.0,1.38,0.21,-0.21,0.0,2.24,1.67,-1.67,0.0,0.28,0.04,-0.04,0.0,4.35,0.08,-0.08,0.0
1324,5757.0,60.0,-60.0,0.0,1.1,0.09,-0.09,0.0,1.07,0.05,-0.05,0.0,0.28,0.04,-0.04,0.0,4.35,0.08,-0.08,0.0
1325,4881.0,20.0,-20.0,0.0,2.97,0.77,-0.77,0.0,0.66,0.56,-0.56,0.0,0.32,0.1,-0.12,0.0,3.44,0.07,-0.07,0.0
1326,4014.73,173.12,-154.57,0.0,0.57,0.05,-0.05,0.0,0.64,0.06,-0.06,0.0,-0.12,0.1,-0.12,0.0,4.85,0.06,-0.06,0.0
1327,4613.0,71.0,-71.0,0.0,0.64,0.04,-0.04,0.0,0.7,0.05,-0.05,0.0,0.0,0.08,-0.08,0.0,4.66,0.05,-0.05,0.0
1328,3840.6,98.8,-49.5,0.0,0.54,0.05,-0.02,0.0,0.57,0.11,-0.06,0.0,0.0,0.08,-0.08,0.0,4.68,0.01,-0.01,0.0
1329,3840.6,98.8,-49.5,0.0,0.54,0.05,-0.02,0.0,0.57,0.11,-0.06,0.0,0.0,0.08,-0.08,0.0,4.1,0.06,-0.06,0.0
1330,5912.0,51.0,-51.0,0.0,1.58,0.15,-0.15,0.0,1.15,0.06,-0.06,0.0,0.0,0.08,-0.08,0.0,4.1,0.06,-0.06,0.0
1331,4103.0,90.0,-90.0,0.0,0.45,0.07,-0.07,0.0,0.5,0.08,-0.08,0.0,-0.32,0.08,-0.08,0.0,4.82,0.07,-0.07,0.0
1332,6256.0,37.0,-37.0,0.0,1.29,0.12,-0.12,0.0,0.96,0.02,-0.02,0.0,-0.32,0.08,-0.08,0.0,4.2,0.07,-0.07,0.0
1333,5054.0,82.0,-82.0,0.0,0.76,0.03,-0.03,0.0,0.75,0.02,-0.02,0.0,-0.33,0.19,-0.19,0.0,4.54,0.04,-0.04,0.0
1334,4899.0,78.0,-78.0,0.0,0.73,0.02,-0.02,0.0,0.77,0.02,-0.02,0.0,-0.33,0.19,-0.19,0.0,4.6,0.03,-0.03,0.0
1335,4175.0,97.0,-97.0,0.0,0.45,0.12,-0.12,0.0,0.51,0.14,-0.14,0.0,-0.33,0.19,-0.19,0.0,4.81,0.11,-0.11,0.0
1336,3930.0,375.0,-375.0,0.0,0.57,0.12,-0.12,0.0,0.61,0.13,-0.13,0.0,-0.33,0.19,-0.19,0.0,4.71,0.21,-0.21,0.0
1337,3930.0,375.0,-375.0,0.0,0.57,0.12,-0.12,0.0,0.61,0.13,-0.13,0.0,-0.33,0.19,-0.19,0.0,4.71,0.21,-0.21,0.0
1338,4326.0,128.0,-128.0,0.0,0.55,0.05,-0.05,0.0,0.61,0.06,-0.06,0.0,0.055,0.154,-0.139,0.0,4.74,0.05,-0.05,0.0
1339,7147.0,483.0,-506.0,0.0,2.19,0.28,-0.23,0.0,1.69,0.16,-0.14,0.0,0.055,0.154,-0.139,0.0,3.98,0.09,-0.09,0.0
1340,5263.0,88.0,-86.0,0.0,0.81,0.02,-0.01,0.0,0.85,0.03,-0.04,0.0,-0.037000000000000005,0.052000000000000005,-0.053,0.0,4.55,0.02,-0.03,0.0
1341,3798.0,113.0,-113.0,0.0,0.38,0.05,-0.05,0.0,0.42,0.07,-0.07,0.0,0.11,0.08,-0.08,0.0,4.89,0.06,-0.06,0.0
1342,4456.0,148.0,-148.0,0.0,0.63,0.05,-0.05,0.0,0.7,0.05,-0.05,0.0,0.11,0.08,-0.08,0.0,4.67,0.05,-0.05,0.0
1343,4434.0,61.0,-61.0,0.0,0.62,0.05,-0.05,0.0,0.68,0.06,-0.06,0.0,0.11,0.08,-0.08,0.0,4.68,0.05,-0.05,0.0
1344,5413.0,255.0,-255.0,0.0,0.86,0.1,-0.1,0.0,0.89,0.08,-0.08,0.0,0.11,0.08,-0.08,0.0,4.52,0.07,-0.07,0.0
1345,5413.0,255.0,-255.0,0.0,0.86,0.1,-0.1,0.0,0.89,0.08,-0.08,0.0,0.11,0.08,-0.08,0.0,4.52,0.07,-0.07,0.0
1346,5413.0,255.0,-255.0,0.0,0.86,0.1,-0.1,0.0,0.89,0.08,-0.08,0.0,0.11,0.08,-0.08,0.0,4.52,0.07,-0.07,0.0
1347,5055.0,93.0,-93.0,0.0,0.73,0.07,-0.07,0.0,0.77,0.07,-0.07,0.0,-0.14,0.17,-0.2,0.0,4.59,0.05,-0.05,0.0
1348,5055.0,93.0,-93.0,0.0,0.73,0.07,-0.07,0.0,0.77,0.07,-0.07,0.0,-0.14,0.17,-0.2,0.0,4.59,0.05,-0.05,0.0
1349,5850.0,79.0,-98.0,0.0,0.96,0.14,-0.09,0.0,0.97,0.07,-0.07,0.0,-0.14,0.17,-0.2,0.0,4.4,0.07,-0.07,0.0
1350,5500.0,100.0,-100.0,0.0,1.12,0.05,-0.05,0.0,0.97,0.07,-0.07,0.0,0.01,0.11,-0.11,0.0,4.07,0.11,-0.11,0.0
1351,6293.0,338.0,-338.0,0.0,1.36,0.41,-0.41,0.0,1.21,0.22,-0.22,0.0,0.17,0.08,-0.08,0.0,4.25,0.2,-0.2,0.0
1352,4880.0,216.0,-216.0,0.0,0.73,0.05,-0.05,0.0,0.77,0.05,-0.05,0.0,-0.29,0.08,-0.08,0.0,4.6,0.04,-0.04,0.0
1353,4880.0,216.0,-216.0,0.0,0.73,0.05,-0.05,0.0,0.77,0.05,-0.05,0.0,-0.29,0.08,-0.08,0.0,4.6,0.04,-0.04,0.0
1354,6771.0,303.0,-303.0,0.0,1.63,0.48,-0.48,0.0,1.4,0.25,-0.25,0.0,-0.34,0.08,-0.08,0.0,4.15,0.19,-0.19,0.0
1355,6771.0,303.0,-303.0,0.0,1.63,0.48,-0.48,0.0,1.4,0.25,-0.25,0.0,-0.34,0.08,-0.08,0.0,4.15,0.19,-0.19,0.0
1356,5312.0,82.0,-82.0,0.0,0.73,0.08,-0.08,0.0,0.74,0.07,-0.07,0.0,-0.34,0.08,-0.08,0.0,4.58,0.05,-0.05,0.0
1357,5213.0,336.0,-336.0,0.0,0.84,0.12,-0.12,0.0,0.87,0.1,-0.1,0.0,-0.34,0.08,-0.08,0.0,4.53,0.08,-0.08,0.0
1358,5887.0,46.0,-46.0,0.0,1.67,0.12,-0.12,0.0,1.11,0.04,-0.04,0.0,-0.047,0.02,-0.02,0.0,4.03,0.05,-0.05,0.0
1359,4746.0,96.0,-96.0,0.0,0.68,0.09,-0.09,0.0,0.73,0.1,-0.1,0.0,-0.21,0.08,-0.08,0.0,4.63,0.06,-0.06,0.0
1360,4127.0,190.0,-190.0,0.0,0.49,0.07,-0.07,0.0,0.55,0.07,-0.07,0.0,-0.07,0.16,-0.16,0.0,4.79,0.06,-0.06,0.0
1361,5772.0,72.0,-91.0,0.0,0.96,0.17,-0.08,0.0,0.97,0.06,-0.06,0.0,-0.07,0.16,-0.16,0.0,3.82,0.08,-0.08,0.0
1362,5622.0,268.0,-268.0,0.0,0.93,0.14,-0.14,0.0,0.94,0.1,-0.1,0.0,0.06,0.08,-0.08,0.0,4.48,0.1,-0.1,0.0
1363,4006.0,133.0,-133.0,0.0,0.43,0.05,-0.05,0.0,0.48,0.06,-0.06,0.0,0.09,0.08,-0.08,0.0,4.85,0.06,-0.06,0.0
1364,3360.47,87.24,-86.34,0.0,0.33,0.03,-0.03,0.0,0.27,0.08,-0.09,0.0,0.09,0.08,-0.08,0.0,4.9,0.0,0.0,0.0
1365,3360.47,87.24,-86.34,0.0,0.33,0.03,-0.03,0.0,0.27,0.08,-0.09,0.0,0.09,0.08,-0.08,0.0,4.9,0.0,0.0,0.0
1366,3360.47,87.24,-86.34,0.0,0.33,0.03,-0.03,0.0,0.27,0.08,-0.09,0.0,0.09,0.08,-0.08,0.0,4.9,0.0,0.0,0.0
1367,3360.47,87.24,-86.34,0.0,0.33,0.03,-0.03,0.0,0.27,0.08,-0.09,0.0,0.09,0.08,-0.08,0.0,4.9,0.0,0.0,0.0
1368,5922.0,76.0,-76.0,0.0,1.06,0.07,-0.07,0.0,1.05,0.03,-0.03,0.0,0.09,0.08,-0.08,0.0,4.41,0.06,-0.06,0.0
1369,6060.0,86.0,-86.0,0.0,0.98,0.06,-0.06,0.0,0.96,0.03,-0.03,0.0,-0.21,0.08,-0.08,0.0,4.44,0.06,-0.06,0.0
1370,5995.0,94.0,-94.0,0.0,1.56,0.15,-0.15,0.0,1.16,0.06,-0.06,0.0,0.3,0.08,-0.08,0.0,4.12,0.07,-0.07,0.0
1371,5995.0,94.0,-94.0,0.0,1.56,0.15,-0.15,0.0,1.16,0.06,-0.06,0.0,0.3,0.08,-0.08,0.0,4.12,0.07,-0.07,0.0
1372,4970.0,45.0,-45.0,0.0,0.76,0.03,-0.03,0.0,0.8,0.12,-0.12,0.0,0.29,0.06,-0.06,0.0,4.47,0.13,-0.13,0.0
1373,5926.0,86.0,-86.0,0.0,1.28,0.12,-0.12,0.0,1.06,0.04,-0.04,0.0,0.2,0.08,-0.08,0.0,4.25,0.07,-0.07,0.0
1374,4870.0,60.0,-60.0,0.0,0.74,0.04,-0.04,0.0,0.78,0.04,-0.04,0.0,-0.02,0.04,-0.04,0.0,4.52,0.1,-0.1,0.0
1375,4870.0,60.0,-60.0,0.0,0.74,0.04,-0.04,0.0,0.78,0.04,-0.04,0.0,-0.02,0.04,-0.04,0.0,4.52,0.1,-0.1,0.0
1376,5441.0,249.0,-249.0,0.0,0.87,0.1,-0.1,0.0,0.9,0.08,-0.08,0.0,0.07,0.08,-0.08,0.0,4.52,0.07,-0.07,0.0
